00010,Legislators,"Critical Thinking",,,,
00010,Legislators,"Complex Problem Solving",,,,
00010,Legislators,"Judgment and Decision Making",,,,
00010,Legislators,Speaking,,,,
00010,Legislators,"Social Perceptiveness",,,,
00010,Legislators,"Active Listening",,,,
00010,Legislators,"Reading Comprehension",,,,
00010,Legislators,Writing,,,,
00010,Legislators,Coordination,,,,
00010,Legislators,Persuasion,,,,
00010,Legislators,"Systems Analysis",,,,
00010,Legislators,"Systems Evaluation",,,,
00010,Legislators,Monitoring,,,,
00010,Legislators,"Active Learning",,,,
00010,Legislators,"Time Management",,,,
00010,Legislators,"Management of Personnel Resources",,,,
00010,Legislators,Negotiation,,,,
00010,Legislators,"Management of Financial Resources",,,,
00010,Legislators,"Learning Strategies",,,,
00010,Legislators,Instructing,,,,
00010,Legislators,"Service Orientation",,,,
00010,Legislators,"Management of Material Resources",,,,
00010,Legislators,Mathematics,,,,
00010,Legislators,"Operations Analysis",,,,
00010,Legislators,Science,,,,
00010,Legislators,"Operations Monitoring",,,,
00010,Legislators,"Operation and Control",,,,
00010,Legislators,"Quality Control Analysis",,,,
00010,Legislators,"Technology Design",,,,
00010,Legislators,Programming,,,,
00010,Legislators,"Equipment Selection",,,,
00010,Legislators,"Equipment Maintenance",,,,
00010,Legislators,Installation,,,,
00010,Legislators,Repairing,,,,
00010,Legislators,Troubleshooting,,,,
00018,"Senior managers - public and private sector","Critical Thinking",,,,
00018,"Senior managers - public and private sector","Complex Problem Solving",,,,
00018,"Senior managers - public and private sector","Judgment and Decision Making",,,,
00018,"Senior managers - public and private sector",Speaking,,,,
00018,"Senior managers - public and private sector","Social Perceptiveness",,,,
00018,"Senior managers - public and private sector","Active Listening",,,,
00018,"Senior managers - public and private sector","Reading Comprehension",,,,
00018,"Senior managers - public and private sector",Writing,,,,
00018,"Senior managers - public and private sector",Coordination,,,,
00018,"Senior managers - public and private sector",Persuasion,,,,
00018,"Senior managers - public and private sector","Systems Analysis",,,,
00018,"Senior managers - public and private sector","Systems Evaluation",,,,
00018,"Senior managers - public and private sector",Monitoring,,,,
00018,"Senior managers - public and private sector","Active Learning",,,,
00018,"Senior managers - public and private sector","Time Management",,,,
00018,"Senior managers - public and private sector","Management of Personnel Resources",,,,
00018,"Senior managers - public and private sector",Negotiation,,,,
00018,"Senior managers - public and private sector","Management of Financial Resources",,,,
00018,"Senior managers - public and private sector","Learning Strategies",,,,
00018,"Senior managers - public and private sector",Instructing,,,,
00018,"Senior managers - public and private sector","Service Orientation",,,,
00018,"Senior managers - public and private sector","Management of Material Resources",,,,
00018,"Senior managers - public and private sector",Mathematics,,,,
00018,"Senior managers - public and private sector","Operations Analysis",,,,
00018,"Senior managers - public and private sector",Science,,,,
00018,"Senior managers - public and private sector","Operations Monitoring",,,,
00018,"Senior managers - public and private sector","Operation and Control",,,,
00018,"Senior managers - public and private sector","Quality Control Analysis",,,,
00018,"Senior managers - public and private sector","Technology Design",,,,
00018,"Senior managers - public and private sector",Programming,,,,
00018,"Senior managers - public and private sector","Equipment Selection",,,,
00018,"Senior managers - public and private sector","Equipment Maintenance",,,,
00018,"Senior managers - public and private sector",Installation,,,,
00018,"Senior managers - public and private sector",Repairing,,,,
