Legislators,620,37929,76000,166000,76000,N/A,N/A,N/A,N/A,N/A,00010,#00010,0,"British Columbia"
Legislators,180,37929,76000,166000,76000,N/A,N/A,N/A,N/A,N/A,00010,#00010,0,Mainland/Southwest
Legislators,250,37929,76000,166000,76000,N/A,N/A,N/A,N/A,N/A,00010,#00010,0,"Vancouver Island/Coast"
Legislators,110,37929,76000,166000,76000,N/A,N/A,N/A,N/A,N/A,00010,#00010,0,Thompson-Okanagan
Legislators,30,37929,76000,166000,76000,N/A,N/A,N/A,N/A,N/A,00010,#00010,0,Kootenay
"Senior managers - public and private sector",19380,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,"British Columbia"
"Senior managers - public and private sector",13570,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,Mainland/Southwest
"Senior managers - public and private sector",2990,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,"Vancouver Island/Coast"
"Senior managers - public and private sector",2060,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,Thompson-Okanagan
"Senior managers - public and private sector",300,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,Kootenay
"Senior managers - public and private sector",250,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,Cariboo
"Senior managers - public and private sector",100,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,"North Coast and Nechako"
"Senior managers - public and private sector",100,N/A,N/A,N/A,125000,"Enterprising, Conventional, Investigative","Judgment and Decision Making, Critical Thinking, Complex Problem Solving","Judgment and Decision Making","Critical Thinking","Complex Problem Solving",00018,#00018,0,Northeast
"Financial managers",3760,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,"British Columbia"
"Financial managers",2690,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,Mainland/Southwest
"Financial managers",580,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,"Vancouver Island/Coast"
"Financial managers",320,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,Thompson-Okanagan
"Financial managers",70,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,Kootenay
"Financial managers",60,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,Cariboo
"Financial managers",30,37.5,57.69,96.15,115770.588667079,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10010,#10010,0,"North Coast and Nechako"
"Human resources managers",3350,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,"British Columbia"
"Human resources managers",2220,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,Mainland/Southwest
"Human resources managers",530,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,"Vancouver Island/Coast"
"Human resources managers",390,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,Thompson-Okanagan
"Human resources managers",60,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,Kootenay
"Human resources managers",70,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,Cariboo
"Human resources managers",50,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,"North Coast and Nechako"
"Human resources managers",40,33.79,57.69,87.41,116440.611247328,"Enterprising, Conventional, Social","Active Listening, Reading Comprehension, Speaking","Active Listening","Reading Comprehension",Speaking,10011,#10011,0,Northeast
"Purchasing managers",1770,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,"British Columbia"
"Purchasing managers",1270,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,Mainland/Southwest
"Purchasing managers",250,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,"Vancouver Island/Coast"
"Purchasing managers",180,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,Thompson-Okanagan
"Purchasing managers",40,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,Kootenay
"Purchasing managers",30,38.46,55.49,90.87,115063.058275344,"Enterprising, Conventional, Social","Active Listening, Management of Personnel Resources, Speaking","Active Listening","Management of Personnel Resources",Speaking,10012,#10012,0,Cariboo
"Other administrative services managers",50,34.92,50.81,80.43,101258.408409348,"Enterprising, Conventional, Social","Active Listening, Critical Thinking, Speaking","Active Listening","Critical Thinking",Speaking,10019,#10019,0,Kootenay
"Insurance, real estate and financial brokerage managers",3970,39.42,61.54,108.17,120431.06470404,"Enterprising, Conventional, Social","Speaking, Reading Comprehension, Active Listening",Speaking,"Reading Comprehension","Active Listening",10020,#10020,0,"British Columbia"
"Insurance, real estate and financial brokerage managers",3150,39.42,61.54,108.17,120431.06470404,"Enterprising, Conventional, Social","Speaking, Reading Comprehension, Active Listening",Speaking,"Reading Comprehension","Active Listening",10020,#10020,0,Mainland/Southwest
"Insurance, real estate and financial brokerage managers",380,39.42,61.54,108.17,120431.06470404,"Enterprising, Conventional, Social","Speaking, Reading Comprehension, Active Listening",Speaking,"Reading Comprehension","Active Listening",10020,#10020,0,"Vancouver Island/Coast"
"Insurance, real estate and financial brokerage managers",370,39.42,61.54,108.17,120431.06470404,"Enterprising, Conventional, Social","Speaking, Reading Comprehension, Active Listening",Speaking,"Reading Comprehension","Active Listening",10020,#10020,0,Thompson-Okanagan
"Insurance, real estate and financial brokerage managers",60,39.42,61.54,108.17,120431.06470404,"Enterprising, Conventional, Social","Speaking, Reading Comprehension, Active Listening",Speaking,"Reading Comprehension","Active Listening",10020,#10020,0,Kootenay
"Banking, credit and other investment managers",4910,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,"British Columbia"
"Banking, credit and other investment managers",3500,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,Mainland/Southwest
"Banking, credit and other investment managers",610,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,"Vancouver Island/Coast"
"Banking, credit and other investment managers",550,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,Thompson-Okanagan
"Banking, credit and other investment managers",70,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,Kootenay
"Banking, credit and other investment managers",90,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,Cariboo
"Banking, credit and other investment managers",30,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,"North Coast and Nechako"
"Banking, credit and other investment managers",60,36.92,50.48,83.92,100220.164561642,"Enterprising, Conventional, Investigative","Critical Thinking, Reading Comprehension, Active Listening","Critical Thinking","Reading Comprehension","Active Listening",10021,#10021,0,Northeast
